replication,country_balance,physical_balance,scale_gap,direction_reversal
15312,-0.2294736842,-0.5512322192,0.321758535,False
15313,-0.3852631579,-0.6314306356,0.2461674777,False
15314,-0.2042105263,-0.0163566825,-0.1878538438,False
15315,-0.05684210526,-0.3681495021,0.3113073968,False
15316,-0.2294736842,-0.5613234924,0.3318498082,False
15317,-0.2842105263,-0.5516720641,0.2674615378,False
15318,-0.1621052632,-0.1865112238,0.02440596063,False
15319,-0.2884210526,-0.581291725,0.2928706724,False
15320,-0.3347368421,-0.6674779002,0.3327410581,False
15321,-0.2505263158,-0.2518348689,0.001308553158,False
15322,-0.1915789474,-0.500036961,0.3084580136,False
15323,-0.1747368421,-0.2652179582,0.09048111606,False
15324,-0.2926315789,-0.2588021372,-0.03382944179,False
15325,-0.2589473684,-0.176197746,-0.08274962247,False
15326,-0.3178947368,-0.3993346049,0.08143986804,False
15327,-0.2842105263,-0.6921417209,0.4079311946,False
15328,-0.3642105263,-0.6368524104,0.272641884,False
15329,-0.1410526316,-0.5569233751,0.4158707435,False
15330,-0.2,-0.5304156007,0.3304156007,False
15331,-0.3978947368,-0.3057240118,-0.09217072501,False
15332,-0.2715789474,-0.2156312773,-0.05594767005,False
15333,-0.2294736842,-0.6142404313,0.3847667471,False
15334,-0.3221052632,-0.5364392702,0.2143340071,False
15335,-0.2252631579,-0.5757608123,0.3504976544,False
15336,-0.2421052632,-0.1774616777,-0.06464358548,False
15337,-0.2378947368,-0.5405815147,0.3026867779,False
15338,-0.2126315789,-0.5235870049,0.310955426,False
15339,-0.2421052632,-0.2576628625,0.01555759936,False
15340,-0.2463157895,-0.5348600997,0.2885443102,False
15341,-0.3052631579,-0.6212048079,0.31594165,False
15342,-0.2757894737,-0.5141922128,0.2384027391,False
15343,-0.1621052632,-0.2153575002,0.05325223703,False
15344,-0.1073684211,-0.298123961,0.1907555399,False
15345,-0.36,-0.7200241203,0.3600241203,False
15346,-0.1747368421,-0.1821863649,0.007449522759,False
15347,-0.1494736842,-0.4652062475,0.3157325633,False
15348,-0.4568421053,-0.7950907978,0.3382486925,False
15349,-0.2084210526,-0.2745387291,0.06611767648,False
15350,-0.28,-0.3995000197,0.1195000197,False
15351,-0.3305263158,-0.7452926911,0.4147663753,False
15352,-0.2631578947,-0.2891584828,0.02600058802,False
15353,-0.3389473684,-0.69423956,0.3552921916,False
15354,-0.09473684211,-0.318223442,0.2234865999,False
15355,-0.3389473684,-0.4307948837,0.09184751527,False
15356,-0.1747368421,-0.2073503561,0.03261351398,False
15357,-0.3178947368,-0.6330167361,0.3151219992,False
15358,-0.3515789474,-0.6216966882,0.2701177408,False
15359,-0.2084210526,-0.5707622145,0.3623411619,False
15360,-0.1410526316,-0.08382283677,-0.05722979481,False
15361,-0.44,-0.8509612525,0.4109612525,False
15362,-0.2042105263,-0.2506853715,0.0464748452,False
15363,-0.1073684211,0.0180810901,-0.1254495111,True
15364,-0.3178947368,-0.4659619549,0.1480672181,False
15365,-0.3473684211,-0.7427916309,0.3954232098,False
15366,-0.28,-0.5250258593,0.2450258593,False
15367,-0.2126315789,-0.3092023024,0.0965707235,False
15368,-0.3094736842,-0.7483059198,0.4388322356,False
15369,-0.1747368421,-0.5280574594,0.3533206173,False
15370,-0.3221052632,-0.7018512471,0.379745984,False
15371,-0.1915789474,-0.2310666476,0.03948770024,False
15372,-0.1578947368,-0.2109769595,0.05308222264,False
15373,-0.2631578947,-0.310936929,0.04777903431,False
15374,-0.28,-0.2847253916,0.004725391646,False
15375,-0.28,-0.6809792384,0.4009792384,False
15376,-0.3136842105,-0.6747864395,0.361102229,False
15377,-0.2210526316,-0.4137566753,0.1927040437,False
15378,-0.2463157895,-0.2229644365,-0.02335135295,False
15379,-0.2042105263,-0.3417811536,0.1375706273,False
15380,-0.1536842105,-0.2357254844,0.08204127391,False
15381,-0.2715789474,-0.6875690315,0.4159900842,False
15382,-0.2336842105,-0.1656113796,-0.06807283095,False
15383,-0.1915789474,-0.1484785004,-0.04310044698,False
15384,-0.2757894737,-0.641180174,0.3653907003,False
15385,-0.28,-0.3967395561,0.1167395561,False
15386,-0.3010526316,-0.5592972971,0.2582446656,False
15387,-0.07789473684,0.003905550948,-0.08180028779,True
15388,-0.3094736842,-0.6404464158,0.3309727316,False
15389,-0.2926315789,-0.7857223692,0.4930907903,False
15390,-0.3431578947,-0.3559744664,0.01281657168,False
15391,-0.2,-0.4222263637,0.2222263637,False
15392,-0.1915789474,-0.449617503,0.2580385557,False
15393,-0.2926315789,-0.5204826484,0.2278510694,False
15394,-0.3052631579,-0.4430431173,0.1377799594,False
15395,-0.2842105263,-0.5698573789,0.2856468526,False
15396,-0.3305263158,-0.7266968968,0.396170581,False
15397,-0.2042105263,-0.2860723013,0.08186177497,False
15398,-0.2336842105,-0.4957032705,0.26201906,False
15399,-0.3221052632,-0.518475932,0.1963706689,False
15400,-0.2926315789,-0.4622492855,0.1696177066,False
15401,-0.1915789474,-0.1956323452,0.004053397834,False
15402,-0.2589473684,-0.04880923775,-0.2101381307,False
15403,-0.2463157895,-0.289106453,0.04279066356,False
15404,-0.1242105263,-0.155295606,0.03108507972,False
15405,-0.3515789474,-0.4579923431,0.1064133957,False
15406,-0.4231578947,-0.8509678146,0.4278099199,False
15407,-0.1873684211,-0.4759023759,0.2885339549,False
15408,-0.1536842105,-0.4624719668,0.3087877563,False
15409,-0.2252631579,-0.1986957731,-0.02656738481,False
15410,-0.3978947368,-0.6949614271,0.2970666902,False
15411,-0.3347368421,-0.5992905281,0.264553686,False
15412,-0.2968421053,-0.3223118636,0.02546975829,False
15413,-0.09473684211,-0.3135470569,0.2188102148,False
15414,-0.2126315789,-0.2878256911,0.07519411213,False
15415,-0.3389473684,-0.3574846942,0.01853732578,False
15416,-0.1789473684,-0.4196460307,0.2406986623,False
15417,-0.1536842105,-0.2009030496,0.04721883911,False
15418,-0.3515789474,-0.6307359922,0.2791570449,False
15419,-0.1410526316,-0.1326366548,-0.008415976736,False
15420,-0.2968421053,-0.5131115898,0.2162694845,False
15421,-0.1705263158,-0.1299792764,-0.04054703935,False
15422,-0.3894736842,-0.8332229534,0.4437492692,False
15423,-0.1663157895,-0.6340866679,0.4677708784,False
15424,-0.1789473684,-0.126291011,-0.05265635744,False
15425,-0.2252631579,-0.5553648458,0.330101688,False
15426,-0.1452631579,-0.1095202012,-0.03574295671,False
15427,-0.2252631579,-0.5932435762,0.3679804183,False
15428,-0.1705263158,-0.5005700701,0.3300437543,False
15429,-0.2421052632,-0.4912594067,0.2491541435,False
15430,-0.2547368421,-0.6785966141,0.4238597719,False
15431,-0.3515789474,-0.3714376582,0.01985871087,False
15432,-0.3557894737,-0.5090728192,0.1532833455,False
15433,-0.2757894737,-0.6002433767,0.324453903,False
15434,-0.1663157895,-0.1105867204,-0.05572906905,False
15435,-0.3642105263,-0.5099353946,0.1457248682,False
15436,-0.2757894737,-0.5533135732,0.2775240995,False
15437,-0.2715789474,-0.4411878318,0.1696088845,False
15438,-0.4484210526,-0.7740726373,0.3256515846,False
15439,-0.1705263158,-0.2179554414,0.04742912559,False
15440,-0.2378947368,-0.4782701516,0.2403754147,False
15441,-0.2168421053,-0.5106099035,0.2937677983,False
15442,-0.2210526316,-0.4164417847,0.1953891532,False
15443,-0.3515789474,-0.4599754316,0.1083964843,False
15444,-0.2168421053,-0.4644854671,0.2476433618,False
15445,-0.2547368421,-0.2414482786,-0.01328856355,False
15446,-0.2336842105,-0.4573466462,0.2236624357,False
15447,-0.1621052632,-0.5052256939,0.3431204307,False
15448,-0.3389473684,-0.5499556282,0.2110082598,False
15449,-0.2336842105,-0.08176583376,-0.1519183768,False
15450,-0.2547368421,-0.6342679707,0.3795311286,False
15451,-0.3684210526,-0.7413572161,0.3729361635,False
15452,-0.2294736842,-0.2723632364,0.04288955217,False
15453,-0.2842105263,-0.5022312633,0.218020737,False
15454,-0.3852631579,-0.7006009654,0.3153378075,False
15455,-0.2042105263,-0.4220831469,0.2178726206,False
15456,-0.2673684211,-0.6550890908,0.3877206697,False
15457,-0.2210526316,-0.1006990352,-0.1203535963,False
15458,-0.2463157895,-0.265588369,0.01927257948,False
15459,-0.2884210526,-0.6143704314,0.3259493787,False
15460,-0.3431578947,-0.4050310392,0.0618731445,False
15461,-0.1873684211,-0.07655503518,-0.1108133859,False
15462,-0.3136842105,-0.6673790507,0.3536948402,False
15463,-0.3684210526,-0.7283954632,0.3599744105,False
15464,-0.2842105263,-0.6540827483,0.369872222,False
15465,-0.2757894737,-0.4265199063,0.1507304326,False
15466,-0.4694736842,-0.8610182074,0.3915445232,False
15467,-0.2463157895,-0.5489724187,0.3026566292,False
15468,-0.2926315789,-0.5623248537,0.2696932748,False
15469,-0.08631578947,-0.2044192511,0.1181034616,False
15470,-0.3094736842,-0.506414996,0.1969413118,False
15471,-0.4357894737,-0.838274662,0.4024851883,False
15472,-0.28,-0.6546229815,0.3746229815,False
15473,-0.1157894737,-0.3942159532,0.2784264795,False
15474,-0.2842105263,-0.09526149196,-0.1889490344,False
15475,-0.2378947368,-0.2702817124,0.03238697557,False
15476,-0.2757894737,-0.3446715956,0.06888212188,False
15477,-0.2210526316,-0.4200320244,0.1989793928,False
15478,-0.2084210526,-0.5268367814,0.3184157288,False
15479,-0.4273684211,-0.6546425742,0.2272741531,False
15480,-0.2547368421,-0.6439603758,0.3892235337,False
15481,-0.1957894737,-0.5396523787,0.343862905,False
15482,-0.2631578947,-0.6765461841,0.4133882894,False
15483,-0.2842105263,-0.3039667331,0.01975620681,False
15484,-0.3010526316,-0.4033346773,0.1022820457,False
15485,-0.2884210526,-0.5908698065,0.3024487539,False
15486,-0.3052631579,-0.3637632832,0.05850012531,False
15487,-0.4063157895,-0.6770256586,0.2707098692,False
15488,-0.3221052632,-0.6581332992,0.336028036,False
15489,-0.1452631579,-0.1704197077,0.02515654984,False
15490,-0.1536842105,-0.5316053054,0.3779210949,False
15491,-0.2631578947,-0.3704449415,0.1072870468,False
15492,-0.28,-0.4473234861,0.1673234861,False
15493,-0.28,-0.552054098,0.272054098,False
15494,-0.2168421053,-0.6412768633,0.424434758,False
15495,-0.2463157895,-0.2809202009,0.03460441144,False
15496,-0.3768421053,-0.6893568168,0.3125147116,False
15497,-0.2926315789,-0.5231585433,0.2305269644,False
15498,-0.1873684211,-0.3860662509,0.1986978299,False
15499,-0.3852631579,-0.7074233179,0.32216016,False
15500,-0.2126315789,-0.4274691514,0.2148375724,False
15501,-0.2547368421,-0.667773658,0.4130368159,False
15502,-0.3263157895,-0.5766417756,0.2503259861,False
15503,-0.3010526316,-0.1553030738,-0.1457495578,False
15504,-0.3136842105,-0.5789376098,0.2652533993,False
15505,-0.2126315789,-0.2077981411,-0.004833437833,False
15506,-0.2715789474,-0.6299044389,0.3583254916,False
15507,-0.2,-0.5162652197,0.3162652197,False
15508,-0.2294736842,-0.6112360383,0.3817623541,False
15509,-0.4273684211,-0.6863701162,0.2590016952,False
15510,-0.2757894737,-0.3441617313,0.06837225757,False
15511,-0.2421052632,-0.5352981103,0.2931928471,False
15512,-0.2926315789,-0.5851242094,0.2924926305,False
15513,-0.3052631579,-0.6550865259,0.349823368,False
15514,-0.09894736842,0.01789770993,-0.1168450783,True
15515,-0.2210526316,-0.2021364399,-0.01891619173,False
15516,-0.2463157895,-0.1723006757,-0.07401511381,False
15517,-0.2884210526,-0.3103232607,0.02190220808,False
15518,-0.3684210526,-0.6700514462,0.3016303936,False
15519,-0.3094736842,-0.5262886284,0.2168149442,False
15520,-0.2968421053,-0.4292017149,0.1323596097,False
15521,-0.1368421053,-0.4148990554,0.2780569501,False
15522,-0.2505263158,-0.2445967893,-0.005929526465,False
15523,-0.2505263158,-0.6310410656,0.3805147498,False
15524,-0.2968421053,-0.6658652835,0.3690231783,False
15525,-0.4063157895,-0.6312718928,0.2249561033,False
15526,-0.3305263158,-0.69320669,0.3626803742,False
15527,-0.1915789474,-0.4645602756,0.2729813282,False
15528,-0.2294736842,-0.6275261678,0.3980524836,False
15529,-0.2715789474,-0.4720645023,0.200485555,False
15530,-0.2421052632,-0.443228145,0.2011228819,False
15531,-0.1705263158,-0.09505042941,-0.07547588638,False
15532,-0.1705263158,-0.4037210545,0.2331947387,False
15533,-0.1873684211,-0.6864828697,0.4991144487,False
15534,-0.3936842105,-0.6521072323,0.2584230218,False
15535,-0.2210526316,-0.4680963627,0.2470437311,False
15536,-0.3810526316,-0.7639750364,0.3829224048,False
15537,-0.3178947368,-0.705291453,0.3873967161,False
15538,-0.2,-0.2410865282,0.0410865282,False
15539,-0.1789473684,-0.4684529222,0.2895055538,False
15540,-0.1831578947,-0.5055409307,0.322383036,False
15541,-0.3894736842,-0.6398952507,0.2504215665,False
15542,-0.2294736842,-0.5591294495,0.3296557653,False
15543,-0.3726315789,-0.6785847089,0.30595313,False
15544,-0.3684210526,-0.6047133021,0.2362922495,False
15545,-0.1789473684,-0.4951687275,0.316221359,False
15546,-0.2210526316,-0.7430357708,0.5219831392,False
15547,-0.28,-0.5280081293,0.2480081293,False
15548,-0.2505263158,-0.5369694073,0.2864430915,False
15549,-0.2926315789,-0.6442520594,0.3516204804,False
15550,-0.3178947368,-0.3164307632,-0.001463973658,False
15551,-0.3473684211,-0.6982877394,0.3509193184,False
15552,-0.04,0.008431143806,-0.04843114381,True
15553,-0.1452631579,-0.255628232,0.1103650742,False
15554,-0.3052631579,-0.6817008835,0.3764377257,False
15555,-0.2042105263,-0.501107382,0.2968968557,False
15556,-0.2294736842,-0.2688889906,0.03941530643,False
15557,-0.2842105263,-0.6946125383,0.410402012,False
15558,-0.3473684211,-0.7056392011,0.35827078,False
15559,-0.2421052632,-0.5995575665,0.3574523034,False
15560,-0.36,-0.4562146462,0.0962146462,False
15561,-0.3136842105,-0.6029219265,0.2892377159,False
15562,-0.2505263158,-0.5239920423,0.2734657265,False
15563,-0.3263157895,-0.7264485011,0.4001327116,False
15564,-0.2463157895,-0.1290184456,-0.1172973438,False
15565,-0.1578947368,-0.3576566914,0.1997619546,False
15566,-0.2421052632,-0.5340811535,0.2919758903,False
15567,-0.2715789474,-0.1967308872,-0.07484806021,False
15568,-0.2926315789,-0.6033492347,0.3107176558,False
15569,-0.1536842105,-0.5824521801,0.4287679696,False
15570,-0.4315789474,-0.6885750455,0.2569960981,False
15571,-0.03578947368,0.05964189432,-0.09543136801,True
15572,-0.3978947368,-0.7951548534,0.3972601165,False
15573,-0.2294736842,-0.5014214245,0.2719477403,False
15574,-0.1789473684,-0.3235887078,0.1446413394,False
15575,-0.1831578947,-0.1924163609,0.009258466166,False
15576,-0.3010526316,-0.4911018624,0.1900492308,False
15577,-0.1873684211,-0.6728342695,0.4854658484,False
15578,-0.3978947368,-0.6321863421,0.2342916053,False
15579,-0.2210526316,-0.1902089661,-0.03084366549,False
15580,-0.2505263158,-0.2086982925,-0.04182802324,False
15581,-0.1873684211,-0.3684369838,0.1810685628,False
15582,-0.2757894737,-0.2532295301,-0.02255994355,False
15583,-0.3221052632,-0.7564428578,0.4343375946,False
15584,-0.3389473684,-0.7265057095,0.3875583411,False
15585,-0.2673684211,-0.6022709014,0.3349024803,False
15586,-0.06947368421,0.02953734107,-0.09901102528,True
15587,-0.2968421053,-0.7401939515,0.4433518463,False
15588,-0.3221052632,-0.2555052859,-0.06659997729,False
15589,-0.1705263158,-0.1624013553,-0.008124960523,False
15590,-0.4063157895,-0.7943526339,0.3880368444,False
15591,-0.3642105263,-0.4861768807,0.1219663544,False
15592,-0.4021052632,-0.6657916064,0.2636863433,False
15593,-0.2968421053,-0.6849990939,0.3881569887,False
15594,-0.2378947368,-0.4785532699,0.2406585331,False
15595,-0.2210526316,-0.5690456023,0.3479929707,False
15596,-0.3263157895,-0.6600280515,0.333712262,False
15597,-0.3768421053,-0.8365846729,0.4597425677,False
15598,-0.2884210526,-0.3577009529,0.06927990023,False
15599,-0.3894736842,-0.4751238699,0.08565018568,False
15600,-0.36,-0.6275925951,0.2675925951,False
15601,-0.2673684211,-0.5430794223,0.2757110013,False
15602,-0.2631578947,-0.5224740067,0.259316112,False
15603,-0.4694736842,-0.6180506872,0.148577003,False
15604,-0.2042105263,-0.2944592262,0.09024869992,False
15605,-0.1621052632,-0.2328969442,0.070791681,False
15606,-0.2968421053,-0.463011358,0.1661692528,False
15607,-0.2589473684,-0.6549882396,0.3960408712,False
15608,-0.3010526316,-0.5844866954,0.2834340638,False
15609,-0.2968421053,-0.5460354708,0.2491933656,False
15610,-0.1873684211,-0.3189707501,0.131602329,False
15611,-0.3389473684,-0.7477542757,0.4088069073,False
15612,-0.3978947368,-0.7696751782,0.3717804413,False
15613,-0.2210526316,-0.5353625766,0.3143099451,False
15614,-0.4189473684,-0.7611743246,0.3422269562,False
15615,-0.2042105263,-0.3383697264,0.1341592001,False
15616,-0.4778947368,-0.7572029246,0.2793081877,False
15617,-0.2505263158,-0.4794510085,0.2289246927,False
15618,-0.3178947368,-0.4912133556,0.1733186187,False
15619,-0.3978947368,-0.2772954351,-0.1205993017,False
15620,-0.2884210526,-0.5649102143,0.2764891617,False
15621,-0.2421052632,-0.6349184391,0.392813176,False
15622,-0.3557894737,-0.6252795646,0.2694900909,False
15623,-0.2294736842,-0.07552822543,-0.1539454588,False
15624,-0.1031578947,-0.03535052734,-0.0678073674,False
15625,-0.3052631579,-0.6169499472,0.3116867893,False
15626,-0.2842105263,-0.2500300041,-0.03418052222,False
15627,-0.2378947368,-0.3423724304,0.1044776936,False
15628,-0.4231578947,-0.7458132154,0.3226553207,False
15629,-0.2168421053,-0.4828713588,0.2660292535,False
15630,-0.4147368421,-0.780003381,0.3652665389,False
15631,-0.4021052632,-0.4241974473,0.02209218418,False
15632,-0.1957894737,-0.4994238831,0.3036344094,False
15633,-0.2294736842,-0.6782609001,0.4487872159,False
15634,-0.1789473684,-0.2524515815,0.07350421313,False
15635,-0.2884210526,-0.3936255614,0.1052045088,False
15636,-0.2421052632,-0.04052916851,-0.2015760947,False
15637,-0.2631578947,-0.4385551453,0.1753972506,False
15638,-0.3810526316,-0.7172410409,0.3361884093,False
15639,-0.1705263158,-0.3086067593,0.1380804435,False
15640,-0.2715789474,-0.4197508442,0.1481718968,False
15641,-0.36,-0.6048773866,0.2448773866,False
15642,-0.2294736842,-0.5841788305,0.3547051463,False
15643,-0.2210526316,-0.1753915227,-0.04566110891,False
15644,-0.4105263158,-0.6109215852,0.2003952694,False
15645,-0.1747368421,-0.5140927051,0.339355863,False
15646,-0.3347368421,-0.6579584612,0.3232216191,False
15647,-0.3221052632,-0.4803152859,0.1582100228,False
15648,-0.1452631579,-0.3492281783,0.2039650205,False
15649,-0.2631578947,-0.3729628004,0.1098049057,False
15650,-0.4063157895,-0.656698584,0.2503827945,False
15651,-0.3263157895,-0.6605054157,0.3341896262,False
15652,-0.2589473684,-0.6748178451,0.4158704767,False
15653,-0.3810526316,-0.7201628924,0.3391102609,False
15654,-0.2547368421,-0.7330708355,0.4783339934,False
15655,-0.1957894737,-0.5184311189,0.3226416452,False
15656,-0.1705263158,-0.1205086905,-0.0500176253,False
15657,-0.2589473684,-0.4952693108,0.2363219424,False
15658,-0.2463157895,-0.4456704937,0.1993547042,False
15659,-0.2505263158,-0.5265027791,0.2759764633,False
15660,-0.3978947368,-0.5428724271,0.1449776902,False
15661,-0.2042105263,-0.5368297825,0.3326192562,False
15662,-0.2294736842,-0.1212298406,-0.1082438436,False
15663,-0.3726315789,-0.7097912549,0.3371596759,False
15664,-0.2547368421,-0.466029373,0.2112925309,False
15665,-0.3094736842,-0.7238073863,0.4143337021,False
15666,-0.1663157895,-0.1408147628,-0.02550102663,False
15667,-0.2421052632,-0.5656966424,0.3235913792,False
15668,-0.2421052632,-0.1259585017,-0.1161467615,False
15669,-0.2505263158,-0.4645038929,0.2139775771,False
15670,-0.2336842105,-0.4374592344,0.2037750238,False
15671,-0.2294736842,-0.2061591153,-0.02331456894,False
15672,-0.2126315789,-0.3934065201,0.1807749411,False
15673,-0.3094736842,-0.6854263678,0.3759526836,False
15674,-0.44,-0.4671107378,0.02711073783,False
15675,-0.3347368421,-0.7593302787,0.4245934366,False
15676,-0.2547368421,-0.5398227871,0.285085945,False
15677,-0.3431578947,-0.6552316111,0.3120737164,False
15678,-0.3810526316,-0.5887685756,0.207715944,False
15679,-0.1831578947,-0.09297326344,-0.0901846313,False
15680,-0.3136842105,-0.5092155154,0.1955313049,False
15681,-0.2,-0.4533653284,0.2533653284,False
15682,-0.1621052632,-0.2191039603,0.05699869715,False
15683,-0.3978947368,-0.3465903063,-0.05130443055,False
15684,-0.3221052632,-0.6057202702,0.2836150071,False
15685,-0.06526315789,-0.02647647008,-0.03878668782,False
15686,-0.5284210526,-0.8393588332,0.3109377806,False
15687,-0.2168421053,-0.1916701879,-0.02517191737,False
15688,-0.1073684211,0.01158383244,-0.1189522535,True
15689,-0.1578947368,-0.1358080642,-0.02208667264,False
15690,-0.3221052632,-0.5299798249,0.2078745617,False
15691,-0.1789473684,-0.177638963,-0.001308405375,False
15692,-0.2042105263,-0.03519837558,-0.1690121507,False
15693,-0.3978947368,-0.7332375446,0.3353428078,False
15694,-0.1452631579,-0.4234778092,0.2782146514,False
15695,-0.1115789474,-0.112771751,0.001192803587,False
15696,-0.3768421053,-0.5313865766,0.1545444713,False
15697,-0.1873684211,-0.4925869464,0.3052185253,False
15698,-0.2673684211,-0.4448972939,0.1775288728,False
15699,-0.2126315789,-0.5290221877,0.3163906087,False
15700,-0.2252631579,-0.4568508913,0.2315877334,False
15701,-0.2126315789,-0.2412729667,0.02864138779,False
15702,-0.3894736842,-0.7066837182,0.317210034,False
15703,-0.1831578947,-0.2630261857,0.07986829095,False
15704,-0.2210526316,-0.6044304717,0.3833778401,False
15705,-0.2968421053,-0.6503319852,0.35348988,False
15706,-0.2294736842,-0.6878148964,0.4583412122,False
15707,-0.2336842105,-0.1780911046,-0.05559310591,False
15708,-0.2715789474,-0.2520698644,-0.01950908297,False
15709,-0.4063157895,-0.7706263948,0.3643106053,False
15710,-0.3221052632,-0.628043072,0.3059378089,False
15711,-0.2,-0.08521097712,-0.1147890229,False
15712,-0.2673684211,-0.5708426637,0.3034742427,False
15713,-0.12,-0.362704316,0.242704316,False
15714,-0.36,-0.678057608,0.318057608,False
15715,-0.4652631579,-0.6672786642,0.2020155063,False
15716,-0.3473684211,-0.5535670867,0.2061986656,False
15717,-0.28,-0.4579210731,0.1779210731,False
15718,-0.2421052632,-0.4403506886,0.1982454254,False
15719,-0.3557894737,-0.4269438632,0.07115438947,False
15720,-0.1621052632,-0.1461528577,-0.0159524055,False
15721,-0.09473684211,-0.2977620282,0.2030251861,False
15722,-0.28,-0.4977200796,0.2177200796,False
15723,-0.1789473684,-0.4184528451,0.2395054767,False
15724,-0.2673684211,-0.2650019983,-0.002366422735,False
15725,-0.2042105263,-0.06834432455,-0.1358662018,False
15726,-0.2294736842,-0.5062166359,0.2767429517,False
15727,-0.1789473684,-0.4316415902,0.2526942218,False
15728,-0.3305263158,-0.5417797695,0.2112534537,False
15729,-0.2210526316,-0.544964974,0.3239123424,False
15730,-0.3178947368,-0.7203446094,0.4024498726,False
15731,-0.2547368421,-0.5062434651,0.251506623,False
15732,-0.4189473684,-0.7855130008,0.3665656324,False
15733,-0.3642105263,-0.3390412343,-0.02516929198,False
15734,-0.3557894737,-0.7418503984,0.3860609247,False
15735,-0.2168421053,-0.4343050093,0.217462904,False
15736,-0.1789473684,-0.1621316752,-0.01681569318,False
15737,-0.3515789474,-0.7032119876,0.3516330402,False
15738,-0.2547368421,-0.4460545066,0.1913176645,False
15739,-0.09894736842,-0.04010717167,-0.05884019675,False
15740,-0.1578947368,-0.09297495792,-0.06491977892,False
15741,-0.3221052632,-0.3014961631,-0.02060910001,False
15742,-0.2421052632,-0.5931475139,0.3510422507,False
15743,-0.2168421053,-0.2113667703,-0.005475334937,False
15744,-0.2294736842,-0.626440797,0.3969671128,False
15745,-0.3136842105,-0.6543436537,0.3406594431,False
15746,-0.28,-0.6201860989,0.3401860989,False
15747,-0.3894736842,-0.8326328719,0.4431591877,False
15748,-0.1831578947,-0.5605108406,0.3773529459,False
15749,-0.3136842105,-0.6648018735,0.3511176629,False
15750,-0.2168421053,-0.4646368975,0.2477947923,False
15751,-0.2378947368,-0.4381256597,0.2002309229,False
15752,-0.1494736842,-0.382791855,0.2333181708,False
15753,-0.2252631579,-0.42172927,0.1964661121,False
15754,-0.2547368421,-0.4667219538,0.2119851117,False
15755,-0.1663157895,-0.5340468063,0.3677310168,False
15756,-0.2463157895,-0.2131485329,-0.03316725655,False
15757,-0.1663157895,-0.4982739414,0.3319581519,False
15758,-0.3515789474,-0.3681290713,0.01655012395,False
15759,-0.1536842105,-0.2320447671,0.07836055661,False
15760,-0.2463157895,-0.3165543527,0.07023856321,False
15761,-0.1536842105,-0.003159561344,-0.1505246492,False
15762,-0.2378947368,-0.4903491117,0.2524543749,False
15763,-0.3010526316,-0.2665914122,-0.03446121934,False
15764,-0.1831578947,-0.3100718158,0.1269139211,False
15765,-0.3642105263,-0.7027865112,0.3385759849,False
15766,-0.1494736842,-0.305428894,0.1559552098,False
15767,-0.36,-0.7510720191,0.3910720191,False
15768,-0.2463157895,-0.6459029313,0.3995871419,False
15769,-0.3852631579,-0.6546203902,0.2693572323,False
15770,-0.2421052632,-0.1204017237,-0.1217035394,False
15771,-0.3431578947,-0.8361709842,0.4930130894,False
15772,-0.2842105263,-0.5519315456,0.2677210193,False
15773,-0.3347368421,-0.6391998975,0.3044630554,False
15774,-0.08631578947,-0.1157393907,0.02942360122,False
15775,-0.04842105263,-0.4192460478,0.3708249952,False
15776,-0.3473684211,-0.7983011531,0.450932732,False
15777,-0.4484210526,-0.7045057652,0.2560847126,False
15778,-0.3894736842,-0.6835722049,0.2940985207,False
15779,-0.1578947368,-0.2205341895,0.06263945266,False
15780,-0.2926315789,-0.1575167045,-0.1351148744,False
15781,-0.3389473684,-0.7301196454,0.391172277,False
15782,-0.1578947368,-0.2010577194,0.04316298256,False
15783,-0.4147368421,-0.6068283713,0.1920915292,False
15784,-0.3263157895,-0.2256744509,-0.1006413385,False
15785,-0.2547368421,-0.4901231221,0.23538628,False
15786,-0.3305263158,-0.7173626386,0.3868363228,False
15787,-0.3768421053,-0.5847464629,0.2079043576,False
15788,-0.1621052632,-0.1133207169,-0.04878454626,False
15789,-0.1621052632,-0.01941771217,-0.142687551,False
15790,-0.3178947368,-0.5406593527,0.2227646159,False
15791,-0.2547368421,-0.6101824333,0.3554455912,False
15792,-0.3136842105,-0.6591679946,0.345483784,False
15793,-0.2547368421,-0.6463618109,0.3916249688,False
15794,-0.4442105263,-0.5909160796,0.1467055533,False
15795,-0.1621052632,0.03820409809,-0.2003093612,True
15796,-0.1915789474,-0.6318635073,0.44028456,False
15797,-0.4147368421,-0.6620071681,0.247270326,False
15798,-0.3768421053,-0.8110940865,0.4342519813,False
15799,-0.2042105263,-0.1195832243,-0.08462730201,False
15800,-0.44,-0.7240092837,0.2840092837,False
15801,-0.2631578947,-0.6383343444,0.3751764496,False
15802,-0.3052631579,-0.5853720072,0.2801088493,False
15803,-0.3305263158,-0.6249983762,0.2944720604,False
15804,-0.2631578947,-0.4197346452,0.1565767505,False
15805,-0.3726315789,-0.7452913357,0.3726597568,False
15806,-0.3810526316,-0.8272964435,0.4462438119,False
15807,-0.2842105263,-0.6220539538,0.3378434275,False
15808,-0.3263157895,-0.2859126354,-0.04040315406,False
15809,-0.3094736842,-0.6444698664,0.3349961822,False
15810,-0.2126315789,-0.3093528846,0.09672130561,False
15811,-0.2084210526,-0.04053763738,-0.1678834152,False
15812,-0.1073684211,-0.05528596379,-0.05208245726,False
15813,-0.3221052632,-0.5281482964,0.2060430332,False
